2021-09-17,12:24:00,12:44:00,17:38:00
2021-09-18,07:58:00,12:27:00,12:40:00,19:30:00
2021-09-20,08:00:00,19:21:00
2021-09-21,08:42:00,11:50:47
2021-09-22,07:57:00,12:11:00,12:55:00,18:39:00
2021-09-23,07:54:00,12:19:00,12:55:00,20:08:00
2021-09-24,08:00:00,12:27:00,12:49:00,18:55:00
2021-09-26,07:47:00,12:13:00,12:44:00,19:03:39
2021-09-27,08:08:00,12:10:00,12:37:00,12:37:00,20:10:00
2021-09-28,07:30:00,12:35:00,12:50:00,17:40:00
2021-09-29,08:04:00,12:36:00,12:56:00,18:10:00
2021-09-30,07:50:00,12:18:00,12:50:00,17:38:00
2021-10-03,08:06:15,12:12:00,12:43:00,17:34:00
2021-10-04,08:07:00,17:30:00
2021-10-08,08:02:00,12:13:00,12:43:00,18:54:00,18:55:00,19:04:00
2021-10-09,08:00:00,17:39:00
2021-10-11,08:01:00,12:14:00,12:46:00,17:35:00
2021-10-12,07:59:00,12:13:00,12:49:00,19:39:00
2021-10-13,08:01:00,12:17:00,12:43:00,17:36:00
2021-10-14,08:00:00,09:18:00,09:31:00,12:23:00,12:49:00,19:00:00
2021-10-15,07:57:00,12:24:00,12:51:00,18:25:00
2021-10-18,07:38:00,12:19:00,12:49:00,18:23:00
2021-10-19,07:38:00,18:19:00
2021-10-20,07:58:00,12:08:00,12:40:00,18:48:00
2021-10-21,07:51:00,12:18:00,12:31:00,19:44:00
2021-10-22,07:38:00,14:15:00,14:15:00,14:16:00,17:06:00,17:06:00,17:07:00,18:42:00
2021-10-24,07:31:00,11:38:00
2021-10-25,07:44:00,12:29:00,12:45:00,19:21:44
2021-10-26,07:37:00,19:55:00
2021-10-27,07:49:00,12:32:00,12:54:00,12:54:00,12:55:00,20:05:00
2021-10-28,07:45:00,12:16:00,12:51:00,17:53:00
2021-10-29,07:53:00,12:09:00,12:32:00,17:43:00,17:44:00,18:11:00
2021-11-01,07:31:00,18:34:00
2021-11-02,07:46:00,12:34:00,12:47:00,17:35:00
2021-11-03,07:27:00,12:19:00,12:45:00,18:35:00
2021-11-04,07:45:00,18:59:00
2021-11-05,07:49:00,12:05:00,12:36:00,17:35:00
2021-11-08,07:39:00,12:26:00,12:44:00,14:56:00,15:04:00,18:23:00
2021-11-09,07:44:00,12:09:00,12:43:00,17:41:00
2021-11-10,07:51:00,12:09:00,12:40:00,17:37:00
2021-11-11,07:54:00,12:10:00,12:43:00,17:51:00
2021-11-12,07:52:00,12:06:00,12:35:00,17:34:00
2021-11-15,07:51:00,12:16:00,12:46:00,18:23:00
2021-11-16,07:48:00,18:07:00
2021-11-17,07:49:00,12:12:00,12:48:00,17:10:00,17:39:00,17:50:00
2021-11-18,07:45:00,12:28:00,12:51:00,17:32:00
2021-11-19,07:49:00,07:49:00,09:19:00,09:19:00,09:19:00,09:20:00,09:20:00,09:20:00,09:20:00,09:20:00,10:34:00,10:34:00,10:34:00,10:34:00,10:39:00,12:02:00,12:41:00,17:35:00
2021-11-22,07:48:00,12:14:00,12:44:00,17:33:00
2021-11-23,07:47:00,17:33:00
2021-11-24,07:50:00,12:11:00,12:46:00,17:34:00
2021-11-25,07:51:00,12:25:00,12:49:00,17:34:00
2021-11-26,07:51:00,12:01:00,12:40:00,17:33:00
2021-11-29,07:39:00,10:38:00,11:01:00,12:27:00,12:44:00,17:34:00
2021-11-30,07:50:00,09:10:00,10:13:00,12:03:00,12:34:00,17:40:00
