2021-06-21,08:16:00,11:33:00,13:43:01,17:30:00
2021-06-22,08:27:23,11:32:00,13:50:34,17:33:55
2021-06-23,08:12:09,11:30:00,13:50:00,17:31:00
2021-06-24,08:25:00,11:42:00,13:52:22,17:30:00
2021-06-25,08:01:15,11:30:00,13:42:56,17:35:00
2021-06-26,08:23:20,11:50:00
2021-06-28,08:30:22,11:32:00,13:42:13,17:31:59
2021-06-29,08:27:00,11:31:51,13:37:38,17:38:00
2021-06-30,08:23:59,11:31:00,15:14:00,17:33:00
2021-07-01,07:22:48,17:31:48
2021-07-02,08:20:00,17:36:27
2021-07-04,08:34:05,12:03:00
2021-07-05,08:25:31,11:35:00,13:50:09,17:32:00
2021-07-06,08:20:38,11:31:16,14:53:26,16:25:00
2021-07-07,08:08:01,08:08:02,11:31:00,14:49:02,17:32:32
2021-07-08,08:19:19,11:31:00,14:02:32,17:34:58
2021-07-09,08:24:03,17:33:00
2021-07-10,15:29:19,19:29:15
2021-07-12,08:22:30,11:32:00,13:42:00,17:34:00
2021-07-13,08:22:00,11:32:00,14:18:08,17:43:46
2021-07-14,08:27:00,11:31:00,12:14:20,12:14:22,17:37:00
2021-07-15,08:20:07,08:20:12,08:20:15,11:32:00,13:49:44,17:32:00
2021-07-16,08:21:17,11:31:00,13:45:43,17:35:00
2021-07-19,08:02:59,11:46:00,13:40:07,19:28:00
2021-07-20,08:21:00,10:35:00,10:56:00,11:36:00,13:30:00,13:30:00,17:38:00
2021-07-21,08:24:00,11:34:00,13:39:03,17:54:58
2021-07-22,08:11:52,11:31:00,13:18:00,17:33:00
2021-07-23,07:11:00,08:48:00
2021-07-28,15:41:39,18:12:00
2021-07-29,08:21:36,11:35:00,13:55:36,17:40:34
2021-07-30,08:16:42,17:40:00
2021-08-02,08:12:13,11:35:00,14:02:00,17:31:01
2021-08-03,08:23:00,11:47:00,13:57:00,17:37:12
2021-08-04,08:23:00,11:36:00,13:44:24,17:39:08
2021-08-05,07:58:19,11:31:00,14:28:12,17:33:00
2021-08-06,08:08:00,11:31:00,13:29:16,13:29:17,17:33:00
2021-08-09,08:29:22,08:29:23,11:31:00,13:43:48,17:34:00
2021-08-10,08:17:48,11:31:00,14:31:48,17:33:00
2021-08-11,08:19:04,11:19:00,14:30:00,17:45:00
2021-08-12,08:18:09,11:31:00,12:14:37,17:33:00
2021-08-13,08:20:33,17:37:00
2021-08-16,08:27:00,11:32:20,13:48:12,17:13:00,17:39:00
2021-08-17,08:21:52,11:32:00,13:21:27,13:37:00,16:48:00,16:48:00,17:35:53,17:35:53
2021-08-18,08:25:00,08:25:00,11:33:00,11:33:00,13:53:00,13:53:00,17:38:00
2021-08-19,08:20:00,11:31:00
2021-08-20,08:17:00,11:37:00,17:33:00
2021-08-23,08:13:00,11:30:00,12:21:00,15:58:00,15:58:00,16:31:00,16:31:00,17:37:00,17:37:00
2021-08-24,08:25:06,08:25:08,11:31:00,13:47:53,17:32:00
2021-08-25,08:21:00,11:31:00,14:01:54,17:37:44
2021-08-26,08:22:00,15:51:00,18:21:00
2021-08-27,08:22:48,11:34:00,12:44:17,12:44:18,17:38:00
2021-08-28,07:39:01,11:11:00
2021-08-30,08:25:00,11:34:00,12:24:18,17:33:00
2021-08-31,08:26:00,17:33:35
2021-09-01,08:29:00,11:41:00,13:52:54,17:33:00
2021-09-02,08:28:00,11:32:00,13:57:17,17:32:39
2021-09-03,13:54:48,17:32:00
2021-09-06,08:22:59,11:35:00,13:50:00,16:45:00,16:52:06,17:37:00
2021-09-07,08:23:00,11:31:00,13:52:12,17:37:00
2021-09-08,08:27:00,11:32:00,12:10:27,16:06:00,16:21:04,17:35:00
2021-09-09,08:24:46,11:32:00,13:56:24,17:58:00
2021-09-10,08:23:25,18:45:00
2021-09-11,08:27:48,11:49:00,13:56:57,20:14:00
2021-09-12,08:56:45,15:48:00,15:55:28,17:24:00
2021-09-13,08:24:48,11:45:00,13:58:46,19:18:00
2021-09-14,13:56:00,18:38:00
2021-09-15,08:19:00,10:21:00,11:14:51,16:01:00,16:36:51,17:48:00
2021-09-16,08:15:00,11:39:00,13:47:23,17:35:00
2021-09-17,08:19:58,10:54:00,11:13:00,11:33:00,13:27:32,17:33:00
2021-09-18,08:19:28,11:39:00,13:51:09,17:36:00
2021-09-22,08:26:00,11:33:00,14:11:35,15:44:00
2021-09-23,08:24:00,11:36:00,13:49:14,17:32:00
2021-09-24,08:27:00,11:44:00,13:55:45,18:32:00
2021-09-26,08:24:00,11:32:00,14:00:12,17:31:00
2021-09-27,08:25:03,11:36:00,14:00:37
2021-09-28,08:28:21,11:35:00,13:59:10,17:34:00
2021-09-29,08:28:40,11:34:00,14:18:44,17:45:00
2021-09-30,08:23:00,11:31:00
2021-10-08,08:25:28,11:31:00,15:02:15,17:32:00
2021-10-09,08:23:00,17:31:00
2021-10-10,10:42:57,10:50:00
2021-10-11,07:30:24,11:33:00,13:36:45,17:30:54
2021-10-12,08:22:00,11:31:00,13:44:04,17:32:00
2021-10-13,08:25:02,17:33:00
2021-10-14,08:23:41,17:31:00
2021-10-15,08:14:24,09:47:00,15:29:00,17:34:00
2021-10-18,08:22:26,11:34:00,13:48:21,17:31:13
2021-10-19,08:17:00,11:31:23,13:42:40,17:31:37
2021-10-20,08:13:18,11:31:00,13:43:57,17:31:09
2021-10-21,08:18:14,11:31:00,13:51:57,17:52:00
2021-10-22,08:21:08,11:36:00,13:29:14,17:54:00
2021-10-25,08:23:00,11:52:00,13:39:36,17:32:01
2021-10-26,08:24:43,11:39:00,13:40:00,17:33:00
2021-10-27,08:16:32,09:42:00,11:00:44,11:31:00,13:55:56,19:07:00
2021-10-28,08:21:27,11:39:00,13:44:00,17:36:00
2021-10-29,07:46:00,12:34:00,14:32:18,14:32:19,17:39:00
2021-11-01,08:22:55,11:32:00
2021-11-02,08:24:21,11:30:00,13:48:45,17:36:54
2021-11-03,08:26:00,11:32:00,13:46:11,17:31:00
2021-11-04,08:21:18,17:34:00
2021-11-05,08:25:15,11:35:00,13:51:00,17:32:00
2021-11-08,08:08:00,11:31:00,13:41:17,17:33:00
2021-11-09,08:16:22,11:31:00,13:51:00,17:31:00
2021-11-10,08:17:00,11:37:00,15:13:14,17:39:00
2021-11-11,08:17:00,11:35:32
2021-11-12,08:25:00,11:33:00,13:51:32,17:31:00
2021-11-15,08:25:00,17:34:29
2021-11-16,08:27:00,11:32:00,13:33:17,17:32:00
2021-11-17,08:28:16,17:36:02
2021-11-18,08:22:31,11:32:00,13:55:54,17:31:00
2021-11-19,08:24:00,11:35:00,13:57:23,17:33:00
2021-11-22,08:16:27,11:35:00,13:59:52,13:59:54,17:31:00
2021-11-23,08:19:06,11:31:04,13:48:41,16:37:00,16:50:00,17:30:00
2021-11-24,08:25:20,08:47:00,09:13:07,11:31:00
2021-11-25,08:10:00,11:30:46,13:58:36,17:34:00
2021-11-26,08:19:09,11:31:00,13:51:41,15:47:00,16:21:00,17:32:00
2021-11-29,08:16:18,11:36:01,13:58:53,15:27:00
2021-11-30,08:22:46,11:32:58,13:57:51,17:35:37
