2020-03-19,08:14:06,12:54:00,13:11:00,18:46:51
2020-03-20,08:17:49,11:34:00,12:38:00,18:47:00
2020-03-21,08:05:49,13:40:00
2020-03-23,08:20:12,11:37:00,13:30:00,17:43:11
2020-03-24,08:23:00,11:35:51,13:38:00,17:45:00
2020-03-25,08:26:18,11:35:00,13:02:00,17:38:00
2020-03-26,08:22:56,11:37:52,12:54:00,17:45:00
2020-03-27,08:16:41,11:39:00,13:02:00,17:59:00
2020-03-28,10:15:00,10:22:00
2020-03-29,08:22:00,14:33:00
2020-03-30,08:17:38,11:38:00,12:52:00,17:57:00
2020-03-31,08:25:43,10:42:00,11:55:00,17:39:00
2020-04-01,08:21:12,11:34:00,12:39:00,17:44:00
2020-04-02,08:25:45,11:32:00,13:00:05,17:36:00
2020-04-03,08:25:21,11:32:00,14:22:00,17:36:00
2020-04-04,08:28:00,14:09:00
2020-04-06,08:26:00,13:03:00
2020-04-07,07:54:00,11:36:00,13:08:00,15:52:00,16:26:00,19:10:00
2020-04-08,08:26:00,11:42:00,13:05:05,17:50:00
2020-04-09,08:25:00,11:33:00,15:25:00,17:38:00
2020-04-10,08:18:47,10:28:05,12:10:35,12:47:00,17:02:00,18:14:00
2020-04-12,08:31:00,13:43:00,18:02:00,18:12:00
2020-04-13,08:10:00,09:58:00,10:16:00,11:35:00,13:03:00,17:45:00
2020-04-14,08:29:23,11:34:00,12:55:00,17:38:00
2020-04-15,07:48:46,11:38:00,13:38:00,17:45:00
2020-04-16,08:02:34,11:33:00,12:37:00,17:52:00
2020-04-17,08:04:56,11:36:00,12:49:00,18:04:00
2020-04-18,08:25:00,13:57:00
2020-04-20,08:16:06,11:35:06,12:45:00,17:43:00
2020-04-21,08:00:00,17:55:00
2020-04-22,08:14:01,11:33:00,12:50:00,17:47:00
2020-04-23,08:21:00,11:38:00,14:16:00,17:45:00
2020-04-24,08:26:09,11:36:00,12:42:44,17:40:00
2020-04-25,09:30:00,09:41:00
2020-04-26,08:05:37,11:33:00,12:48:34,17:37:00
2020-04-27,08:23:35,11:34:00,12:51:00,17:45:00
2020-04-28,08:20:25,11:33:00
2020-04-29,08:16:57,11:41:00,13:37:00,17:57:00
2020-04-30,08:20:25,14:01:00,17:47:54,18:24:00
2020-05-01,08:34:00,09:53:00,09:55:00,12:21:00
2020-05-04,09:56:00,13:35:00
2020-05-06,08:25:14,11:37:00,13:39:00,17:45:00
2020-05-07,08:28:00,11:40:00,12:53:00,17:53:00
2020-05-08,08:17:10,10:00:00,12:31:13,17:42:00
2020-05-09,08:24:01,11:12:00,11:41:05,17:40:00
2020-05-11,08:21:11,11:40:00
2020-05-13,08:26:04,11:43:00,12:34:00,17:37:00
2020-05-14,08:20:08,17:39:00,17:39:00
2020-05-15,08:24:51,11:33:00,12:53:07,17:34:00
2020-05-16,08:27:00,12:25:00
2020-05-18,08:15:19,11:36:00,14:05:00,17:33:00
2020-05-19,08:06:29,11:31:00,12:38:00,17:22:00,17:23:51,17:36:26
2020-05-20,08:06:17,11:37:00,13:51:36,17:38:00
2020-05-21,08:22:33,11:32:00
2020-05-22,08:25:53,10:00:00,12:51:00,17:38:00
2020-05-24,08:47:22,12:44:00
2020-05-25,08:27:20,11:32:00,13:09:23,17:34:54
2020-05-26,08:21:48,09:44:00,10:07:00,11:33:38,12:38:55,17:43:00
2020-05-27,08:29:50,11:35:00,12:50:54,17:53:00
2020-05-28,08:22:04,11:33:00,14:04:00,17:36:00
2020-05-29,08:08:13,11:40:00,12:58:02,17:39:00
2020-06-08,14:02:17,17:48:00
2020-06-10,08:19:19,10:18:00,13:01:51,17:42:06
2020-06-15,08:21:03,11:39:00
2020-06-17,13:23:05,17:43:46
2020-06-18,08:27:10,11:35:00,14:12:00,17:35:08
2020-06-19,10:12:00,11:34:00,14:08:04,17:36:00
2020-06-22,08:28:12,11:33:00,13:14:51,17:31:08
2020-06-23,08:20:42,08:22:17,08:39:35,11:35:00,12:45:00,17:40:00
2020-06-24,08:20:30,11:46:00
2020-06-28,08:21:16,11:24:00,14:17:35,17:39:00
2020-06-29,08:13:06,08:47:00,09:57:00,11:33:00,14:15:43,17:34:00
2020-06-30,08:17:36,11:31:00,13:37:32,17:48:00
2020-07-01,08:21:55,11:41:00,13:15:00,17:38:00
2020-07-02,08:27:16,09:57:00,10:28:00,11:36:00,13:58:31,17:42:00
2020-07-03,08:21:38,11:43:00,12:41:59,17:38:00
2020-07-15,08:21:25,11:30:00,15:11:00,17:53:00
2020-07-16,08:29:11,11:31:00,13:48:05,15:41:00
2020-07-17,08:24:18,11:33:00
2020-07-20,08:26:39,11:32:00,13:58:48,17:31:00
2020-07-21,08:24:38,11:37:00,14:07:00,17:34:31
2020-07-22,08:28:26,11:32:00,13:56:29,18:29:00
2020-07-23,08:30:00,11:32:00,14:30:36,18:39:00
2020-07-24,08:22:37,11:33:00,13:26:00,18:36:00
2020-07-26,09:56:28,11:40:00
2020-07-27,08:21:00,09:00:00,11:23:00,11:39:00,14:01:07,18:54:00
2020-07-28,08:21:41,10:41:00,11:17:00,11:35:00,14:17:21,18:48:00
2020-07-29,08:26:04,11:36:00,14:18:30,18:54:00
2020-07-30,08:08:04,11:32:00,13:04:00,19:27:00
2020-07-31,08:19:55,09:05:00,12:23:00,19:01:00
2020-08-01,09:28:06,11:30:00
2020-08-02,10:55:00,12:04:00
2020-08-03,08:02:29,11:37:00,14:50:15,19:22:00
2020-08-04,07:47:55,11:35:00,13:40:26,18:43:00
2020-08-05,07:36:27,11:35:00,13:55:09,19:08:00
2020-08-06,08:00:28,11:33:00,13:47:22,17:30:00
2020-08-07,07:01:37,11:31:00,13:36:44,19:21:00
2020-08-09,10:26:46,13:20:00
2020-08-10,07:55:26,11:33:00,14:58:00,19:01:00
2020-08-11,08:08:34,11:31:00,14:03:07,18:50:00
2020-08-17,09:16:41,10:02:00
2020-08-18,08:10:00,11:30:00,13:53:00,19:08:00
2020-08-19,08:12:00,11:32:00,13:51:00,18:38:00
2020-08-20,08:15:00,11:31:00,13:54:00,19:13:00
2020-08-21,08:09:00,11:30:00,13:36:00,18:51:00
2020-08-24,08:19:00,11:30:00,14:09:00,17:38:00
2020-08-25,08:15:00,11:32:00,13:58:00,18:45:00
2020-08-26,07:07:00,10:14:00,10:27:00,11:31:10,13:54:00,18:44:00
2020-08-31,14:53:00,18:56:00
2020-09-01,08:17:00,11:31:00,13:52:00,18:52:00
2020-09-02,08:14:23,09:11:00,09:47:00,11:31:00
2020-09-03,08:18:00,11:30:00,13:49:00,15:12:47,16:34:00,18:56:00
2020-09-04,08:18:00,11:30:00,13:37:00,18:48:00
2020-09-05,09:44:00,09:52:00
2020-09-07,08:10:00,11:32:00,13:50:00,18:48:00
2020-09-08,08:10:00,11:30:00,13:47:00,18:41:00
2020-09-09,08:14:00,09:48:00,12:55:00,18:39:00
2020-09-10,08:17:00,11:31:00,13:41:00,18:19:00
2020-09-11,08:13:00,11:32:00,13:45:00,17:32:00
2020-09-14,08:10:00,11:33:00,13:48:00,17:31:00
2020-09-15,08:16:00,11:30:43,13:34:00,18:53:00
2020-09-16,08:24:00,11:33:00,13:52:00,17:31:00
2020-09-17,08:04:00,08:35:00,10:32:00,11:31:00,12:23:00,18:23:00
2020-09-18,08:17:00,10:19:00,13:18:00,17:43:00
2020-09-21,08:05:00,11:31:00,13:49:00,18:42:00
2020-09-22,08:24:00,08:25:00,11:34:00,13:52:00,17:31:00
2020-09-23,10:04:00,11:32:25,13:56:00,18:33:00
2020-09-24,08:21:06,11:30:38,13:47:00,17:31:06
2020-09-25,08:19:00,11:31:00,13:45:00,18:27:00
2020-09-27,08:16:00,10:20:00,13:46:00,18:41:00
2020-09-28,08:13:00,10:26:00,10:43:00,11:30:00,13:49:00,15:47:00,17:14:00,17:32:31
2020-09-29,08:14:57,11:33:00,14:09:13,15:41:00,16:16:00,17:31:00
2020-09-30,08:21:04,11:41:00,13:46:44,17:30:00
2020-10-09,08:14:40,11:32:00,14:00:00,17:35:20
2020-10-10,08:16:00,11:31:00,14:54:00,17:35:00
2020-10-12,08:23:25,11:33:00,13:46:18,17:30:00
2020-10-13,08:23:18,11:31:00,13:49:55,17:35:00
2020-10-14,08:18:13,11:42:00,13:45:49,18:18:00
2020-10-15,08:20:07,11:33:00,13:28:00,17:31:00
2020-10-16,08:14:22,10:01:00,16:30:22,17:31:00
2020-10-19,08:11:59,11:31:25,14:05:25,17:34:00
2020-10-20,08:20:27,11:31:00,13:56:10,17:35:00
2020-10-21,08:21:14,11:31:26,13:56:00,17:32:00
2020-10-22,08:25:50,08:26:00,10:22:01,10:22:02,11:32:00,13:48:06,18:00:00
2020-10-23,08:15:09,11:31:00,13:52:19,15:31:00
2020-10-26,08:21:58,11:35:00,13:53:00,17:30:00
2020-10-27,08:18:13,11:31:00,13:59:15,17:31:00,17:31:00
2020-10-28,08:24:42,11:36:00,13:50:32,17:31:25
2020-10-29,08:23:35,11:30:00,13:47:49,17:31:00
2020-10-30,08:26:22,11:31:00,13:50:00,17:32:00
2020-11-02,08:23:41,11:30:00,13:53:42,17:37:00
2020-11-03,08:24:13,11:31:00,13:38:49,14:20:00,16:20:00,17:36:00
2020-11-04,08:23:00,11:33:00,13:51:45,17:31:00
2020-11-05,08:20:53,11:31:00,13:54:24,17:38:00
2020-11-06,08:07:19,11:40:00,13:41:24,17:31:00
2020-11-09,08:18:37,11:32:00,14:11:06,17:31:00
2020-11-10,08:12:13,11:37:00,14:15:02,17:43:00
2020-11-11,08:20:07,11:32:00,13:37:14,17:40:00
2020-11-12,08:21:55,10:26:00,15:22:27,17:32:00
2020-11-13,08:22:45,08:22:47,11:31:00,13:53:00,17:35:00
2020-11-16,08:24:12,11:32:00,14:05:39,17:32:00
2020-11-17,08:24:00,11:33:00,14:33:53,17:33:49
2020-11-18,08:20:29,11:32:06,13:46:14,17:37:25
2020-11-19,08:22:00,11:31:00,13:46:42,17:32:00
2020-11-20,08:24:58,11:39:55,13:45:01,13:45:06,17:33:00
2020-11-23,08:26:00,11:32:00,13:52:32,17:35:15
2020-11-24,08:27:36,11:31:00,13:44:29,17:31:46
2020-11-25,08:20:33,11:30:00,13:42:00,16:27:00
2020-11-26,08:16:25,11:32:00,14:18:44,17:31:00
2020-11-27,08:22:11,11:31:00,13:41:36,17:30:00
2020-11-30,08:23:49,11:34:00,13:41:07,17:32:00
